id,imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_year
9480,tt0287978,78000000,179179718,Daredevil,Ben Affleck|Jennifer Garner|Colin Farrell|Michael Clarke Duncan|Jon Favreau,103,Fantasy|Action|Crime|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,2003
8273,tt0328828,55000000,231449203,American Wedding,Jason Biggs|Alyson Hannigan|Seann William Scott|Eddie Kaye Thomas|Thomas Ian Nicholas,103,Comedy|Romance,Universal Pictures|Zide-Perry Productions|LivePlanet|Loumolo & Co.,2003
8698,tt0311429,78000000,179265204,The League of Extraordinary Gentlemen,Sean Connery|Peta Wilson|Shane West|Stuart Townsend|Jason Flemyng,110,Fantasy|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|JD Productions|International Production Company|Angry Films|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,2003
9654,tt0317740,60000000,176070171,The Italian Job,Mark Wahlberg|Charlize Theron|Jason Statham|Edward Norton|Fausto Callegarini,111,Thriller|Action|Crime,Paramount Pictures|De Line Pictures|Working Title Films,2003
14873,tt0283426,20000000,135680000,The Jungle Book 2,John Goodman|Haley Joel Osment|Mae Whitman|Phil Collins|Connor Funk,72,Family|Animation|Adventure,Walt Disney Pictures|Walt Disney Television Animation|Walt Disney Animation Australia|DisneyToon Studios,2003
153,tt0335266,4000000,119723856,Lost in Translation,Bill Murray|Scarlett Johansson|Anna Faris|Giovanni Ribisi|Akiko Takeshita,102,Drama,American Zoetrope,2003
10147,tt0307987,23000000,76488889,Bad Santa,Billy Bob Thornton|Tony Cox|Brett Kelly|Lauren Graham|Bernie Mac,91,Drama|Comedy|Crime,Columbia Pictures|Dimension Films (US version),2003
9486,tt0274166,40000000,160583018,Johnny English,Rowan Atkinson|John Malkovich|Natalie Imbruglia|Tasha de Vasconcelos|Ben Miller,88,Adventure|Action|Comedy,Universal Pictures|StudioCanal,2003
10009,tt0328880,100000000,250,Brother Bear,Joaquin Phoenix|Jeremy Suarez|Rick Moranis|Joan Copeland|Michael Clarke Duncan,85,Animation|Adventure|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,2003
10601,tt0316396,100000000,121975011,Peter Pan,Jeremy Sumpter|Jason Isaacs|Rachel Hurd-Wood|Richard Briers|Olivia Williams,113,Adventure|Fantasy|Family,Columbia Pictures|Universal Pictures|Revolution Studios|Quinta Communications,2003
4256,tt0306047,48000000,220673217,Scary Movie 3,Pamela Anderson|Jenny McCarthy|Marny Eng|Charlie Sheen|Simon Rex,84,Comedy,Dimension Films|Brad Grey Pictures,2003
10028,tt0322589,18000000,62646763,Honey,Jessica Alba|Mekhi Phifer|Joy Bryant|Romeo Miller|David Moscow,94,Music,Universal Pictures|Marc Platt Productions|NuAmerica Entertainment,2003
8409,tt0266465,36000000,44350926,A Man Apart,Vin Diesel|Larenz Tate|Timothy Olyphant|Geno Silva|Jacqueline Obradors,109,Action|Drama,"New Line Cinema|Newman/Tooley Films|Joseph Nittolo Entertainment|""DIA"" Productions GmbH & Co. KG",2003
1584,tt0332379,35000000,131282949,The School of Rock,Jack Black|Joan Cusack|Mike White|Sarah Silverman|Adam Pascal,108,Comedy|Music,Paramount Pictures,2003
616,tt0325710,140000000,456758981,The Last Samurai,Tom Cruise|Ken Watanabe|William Atherton|Chad Lindberg|Billy Connolly,154,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",2003
8961,tt0172156,130000000,273339556,Bad Boys II,Martin Lawrence|Will Smith|Jordi MollÃ |Gabrielle Union|Peter Stormare,147,Adventure|Action|Comedy|Thriller|Crime,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,2003
1996,tt0325703,95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,Angelina Jolie|Gerard Butler|Noah Taylor|Djimon Hounsou|Til Schweiger,117,Action|Adventure|Fantasy|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),2003
9902,tt0295700,12600000,28650575,Wrong Turn,Desmond Harrington|Eliza Dushku|Emmanuelle Chriqui|Jeremy Sisto|Kevin Zegers,84,Horror|Thriller,Summit Entertainment|Newmarket Capital Group|Regency Enterprises|Constantin Film Produktion|Stan Winston Studio,2003
2832,tt0309698,30000000,90259536,Identity,John Cusack|Ray Liotta|Amanda Peet|John Hawkes|Alfred Molina,90,Mystery|Thriller,Konrad Pictures|Columbia Pictures Corporation,2003
8619,tt0311113,150000000,212011111,Master and Commander: The Far Side of the World,Russell Crowe|Paul Bettany|James D'Arcy|Billy Boyd|Joseph Morgan,138,Adventure,Universal Pictures|Twentieth Century Fox Film Corporation|Samuel Goldwyn Films|Miramax,2003
322,tt0327056,25000000,156822020,Mystic River,Sean Penn|Tim Robbins|Kevin Bacon|Marcia Gay Harden|Kevin Chapman,138,Thriller|Crime|Drama|Mystery,Village Roadshow Pictures|Malpaso Productions|NPV Entertainment|Warner Bros.,2003
9506,tt0305224,75000000,195745823,Anger Management,Adam Sandler|Jack Nicholson|Luis GuzmÃ¡n|Marisa Tomei|January Jones,106,Comedy,Columbia Pictures|Revolution Studios|Happy Madison Productions,2003
9341,tt0298814,60000000,74208267,The Core,Aaron Eckhart|Hilary Swank|Delroy Lindo|Stanley Tucci|TchÃ©ky Karyo,136,Action|Thriller|Adventure|Science Fiction,Paramount Pictures|David Foster Productions|Horsepower Films|LivePlanet|Core Productions,2003
1927,tt0286716,137000000,245360480,Hulk,Eric Bana|Jennifer Connelly|Sam Elliott|Josh Lucas|Nick Nolte,138,Action|Science Fiction,Universal Pictures|Good Machine|Valhalla Motion Pictures|Marvel Enterprises,2003
1428,tt0285823,29000000,98185582,Once Upon a Time in Mexico,Antonio Banderas|Salma Hayek|Johnny Depp|Eva Mendes|Mickey Rourke,102,Action,Columbia Pictures Corporation|Dimension Films|Troublemaker Studios,2003
11635,tt0302886,24000000,87055349,Old School,Luke Wilson|Will Ferrell|Vince Vaughn|Ellen Pompeo|Leah Remini,91,Comedy,DreamWorks SKG|The Montecito Picture Company,2003
9919,tt0251127,50000000,177371441,How to Lose a Guy in 10 Days,Kate Hudson|Matthew McConaughey|Kathryn Hahn|Annie Parisse|Adam Goldberg,116,Comedy|Romance,Paramount Pictures,2003
6038,tt0300471,50000000,88323487,Shanghai Knights,Jackie Chan|Owen Wilson|Fann Wong|Aaron Taylor-Johnson|Aidan Gillen,115,Action|Adventure|Comedy|Western,Spyglass Entertainment|Touchstone Pictures|Birnbaum / Barber Productions|Jackie Chan Films Limited|All Knight Productions,2003
9257,tt0257076,80000000,116643346,S.W.A.T.,Samuel L. Jackson|Colin Farrell|Michelle Rodriguez|LL Cool J|Josh Charles,117,Action|Thriller|Crime,Original Film|Columbia Pictures Corporation|Camelot Pictures|Chris Lee Productions|Illusion Entertainment,2003
9567,tt0314353,70000000,85632458,Tears of the Sun,Bruce Willis|Monica Bellucci|Cole Hauser|Eamonn Walker|Johnny Messner,121,Action|Drama|War,Columbia Pictures|Revolution Studios|Cheyenne Enterprises|Michael Lobell Productions,2003
10327,tt0333780,45000000,124914842,"Legally Blonde 2: Red, White & Blonde",Reese Witherspoon|Sally Field|Regina King|Jennifer Coolidge|James Newman,95,Comedy,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),2003
10330,tt0322330,26000000,110230332,Freaky Friday,Jamie Lee Curtis|Lindsay Lohan|Mark Harmon|Harold Gould|Haley Hudson,97,Comedy|Family|Fantasy,Walt Disney Pictures,2003
14411,tt0165982,60000000,26288320,Sinbad: Legend of the Seven Seas,Brad Pitt|Catherine Zeta-Jones|Michelle Pfeiffer|Joseph Fiennes|Dennis Haysbert,86,Family|Animation|Adventure,DreamWorks Animation,2003
9562,tt0300556,80000000,19480739,Timeline,Paul Walker|Frances O'Connor|Gerard Butler|Billy Connolly|David Thewlis,116,Action|Adventure|Science Fiction,Paramount Pictures|Donners' Company|Mutual Film Company|Cobalt Media Group|Artists Production Group (APG),2003
9620,tt0338337,60000000,96269812,Paycheck,Ben Affleck|Aaron Eckhart|Uma Thurman|Paul Giamatti|Colm Feore,119,Action|Adventure|Mystery|Science Fiction|Thriller,Paramount Pictures|DreamWorks SKG|Davis Entertainment|Lion Rock Productions|Province of British Columbia Film Incentive BC,2003
9471,tt0305357,120000000,259175788,Charlie's Angels: Full Throttle,Cameron Diaz|Drew Barrymore|Lucy Liu|Bernie Mac|Robert Patrick,106,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Wonderland Sound and Vision|Tall Trees Productions|Flower Films (II),2003
6964,tt0337741,80000000,266728738,Something's Gotta Give,Jack Nicholson|Diane Keaton|Keanu Reeves|Frances McDormand|Amanda Peet,128,Drama|Comedy|Romance,Columbia Pictures Corporation|Waverly Films|Warner Bros.,2003
10756,tt0338094,90000000,182290266,The Haunted Mansion,Eddie Murphy|Terence Stamp|Nathaniel Parker|Marsha Thomason|Jennifer Tilly,99,Thriller|Fantasy|Comedy|Family|Mystery,Walt Disney Pictures|Gunn Films|Doom Buggy Productions,2003
7288,tt0266489,40000000,19322135,Duplex,Ben Stiller|Drew Barrymore|Eileen Essell|Amber Valletta|Justin Theroux,89,Action|Comedy|Thriller,Miramax Films|Flower Films,2003
4970,tt0348836,40000000,141591324,Gothika,Halle Berry|Robert Downey Jr.|Charles S. Dutton|PenÃ©lope Cruz|John Carroll Lynch,98,Horror|Thriller,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,2003
470,tt0315733,20000000,60427839,21 Grams,Sean Penn|Naomi Watts|Benicio del Toro|Danny Huston|Carly Nahon,124,Drama|Crime|Thriller,This Is That Productions|Y Productions|Mediana Productions Filmgesellschaft,2003
9358,tt0309593,26000000,90426405,Final Destination 2,Ali Larter|A.J. Cook|Michael Landes|Tony Todd|Keegan Connor Tracy,90,Horror|Mystery,New Line Cinema|Zide-Perry Productions,2003
9373,tt0324216,9500000,107071655,The Texas Chainsaw Massacre,Jessica Biel|Jonathan Tucker|Erica Leerhsen|Mike Vogel|Eric Balfour,98,Horror,New Line Cinema|Next Entertainment|Platinum Dunes|Radar Pictures|Focus Features,2003
11007,tt0349205,40000000,190212113,Cheaper by the Dozen,Steve Martin|Bonnie Hunt|Piper Perabo|Tom Welling|Hilary Duff,98,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions,2003
2289,tt0159365,79000000,173013509,Cold Mountain,Jude Law|Nicole Kidman|RenÃ©e Zellweger|Eileen Atkins|Brendan Gleeson,154,Drama,Miramax Films|Mirage Enterprises|Castel Film Romania|Bona Fide Productions|Cattleya,2003
11023,tt0328538,2000000,4601043,Thirteen,Evan Rachel Wood|Nikki Reed|Vanessa Hudgens|Holly Hunter|Brady Corbet,100,Drama,Fox Searchlight Pictures|Sound for Film|Working Title Films|Antidote Films (I),2003
6466,tt0329101,30000000,114908830,Freddy vs. Jason,Robert Englund|Ken Kirzinger|Jason Ritter|Monica Keena|Lochlyn Munro,97,Horror,New Line Cinema|Cecchi Gori Group Tiger Cinematografica|Avery Pix|Sean S. Cunningham Films|Crystal Lake Entertainment,2003
10623,tt0306685,25000000,56489558,Cradle 2 the Grave,Jet Li|DMX|Kelly Hu|Anthony Anderson|Tom Arnold,101,Action|Crime|Drama,Silver Pictures|Warner Bros.,2003
10715,tt0318155,80000000,68514844,Looney Tunes: Back in Action,Brendan Fraser|Jenna Elfman|Steve Martin|Timothy Dalton|Heather Locklear,90,Animation|Comedy|Family,Lonely Film Productions GmbH & Co. KG.|Warner Bros. Animation|Warner Bros.|Goldmann Pictures|Baltimore Spring Creek Productions,2003
10782,tt0264395,50000000,42792561,Basic,John Travolta|Connie Nielsen|Samuel L. Jackson|Giovanni Ribisi|Tim Daly,98,Action|Drama|Mystery|Thriller|Crime,Intermedia Films|Krane Entertainment,2003
10159,tt0327850,85000000,80916492,The Rundown,"Dwayne Johnson|Seann William Scott|Rosario Dawson|Christopher Walken|Ernie Reyes, Jr.",104,Adventure|Action|Comedy|Thriller,Columbia Pictures|Universal Pictures|WWE Studios,2003
584,tt0322259,76000000,236350661,2 Fast 2 Furious,Paul Walker|Tyrese Gibson|Eva Mendes|Cole Hauser|Ludacris,107,Action|Crime|Thriller,Mikona Productions GmbH & Co. KG|Universal Pictures|Original Film|Ardustry Entertainment,2003
2055,tt0316356,22000000,68296293,Open Range,Kevin Costner|Robert Duvall|Michael Gambon|Michael Jeter|Diego Luna,139,Western,Tig Productions|Touchstone Pictures|Beacon Pictures|Cobalt Media Group,2003
12090,tt0305711,18000000,101564935,Just Married,Ashton Kutcher|Brittany Murphy|Christian Kane|David Moscow|Alex Thomas,95,Comedy,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,2003
10708,tt0317303,60000000,164433867,Daddy Day Care,Eddie Murphy|Jeff Garlin|Steve Zahn|Regina King|Kevin Nealon,92,Comedy|Family,Columbia Pictures|Revolution Studios|Davis Entertainment,2003
4464,tt0329575,87000000,148336445,Seabiscuit,Jeff Bridges|David McCullough|Chris Cooper|Tobey Maguire|Elizabeth Banks,141,Drama|History,Universal Pictures|Spyglass Entertainment|The Kennedy/Marshall Company|DreamWorks Pictures|Touchstone Pictures,2003
2116,tt0313443,50000000,55495563,Out of Time,Denzel Washington|Eva Mendes|Sanaa Lathan|John Billingsley|Dean Cain,105,Thriller|Crime|Drama,Original Film|Monarch Pictures|Metro-Goldwyn-Mayer (MGM),2003
11351,tt0301470,17000000,63102666,Jeepers Creepers 2,Ray Wise|Jonathan Breck|Garikayi Mutambirwa|Eric Nenninger|Josh Hammond,104,Horror|Thriller,United Artists|American Zoetrope|Myriad Pictures|Jeepers Creepers II,2003
18736,tt0306841,17000000,55534455,The Lizzie McGuire Movie,Hilary Duff|Adam Lamberg|Hallie Todd|Robert Carradine|Jake Thomas,94,Comedy|Adventure|Family,Walt Disney Pictures,2003
6171,tt0285531,68000000,75715436,Dreamcatcher,Morgan Freeman|Thomas Jane|Jason Lee|Damian Lewis|Timothy Olyphant,136,Drama|Horror|Science Fiction|Thriller,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Kasdan Pictures|WV Films II,2003
12279,tt0338459,38000000,197011982,Spy Kids 3-D: Game Over,Antonio Banderas|Carla Gugino|Alexa PenaVega|Daryl Sabara|Sylvester Stallone,84,Action|Adventure|Comedy|Family|Science Fiction,Dimension Films,2003
10720,tt0309530,35000000,20298207,Down with Love,RenÃ©e Zellweger|Ewan McGregor|Sarah Paulson|David Hyde Pierce|Rachel Dratch,101,Action|Comedy|Romance|Thriller,Regency Enterprises|Fox 2000 Pictures|Epsilon Motion Pictures|Mediastream Dritte Film|Jinks/Cohen Company,2003
9616,tt0304711,35000000,11560806,The Order,Heath Ledger|Shannyn Sossamon|Benno FÃ¼rmann|Mark Addy|Peter Weller,102,Drama|Fantasy|Horror|Mystery|Romance,Twentieth Century Fox Film Corporation|N1 European Film Produktions GmbH & Co. KG|Baumgarten Merims Productions,2003
11775,tt0138524,60000000,119940815,Intolerable Cruelty,George Clooney|Catherine Zeta-Jones|Edward Herrmann|Geoffrey Rush|Richard Jenkins,100,Crime|Comedy|Romance,Imagine Entertainment|Universal Pictures|Mike Zoss Productions|Alphaville Productions,2003
10632,tt0269347,55000000,34234008,The Hunted,Tommy Lee Jones|Benicio del Toro|Connie Nielsen|Leslie Stefanson|John Finn,94,Drama|Action|Thriller|Crime,Lakeshore Entertainment|Alphaville Films,2003
11093,tt0315983,16500000,16942795,House of Sand and Fog,Jennifer Connelly|Ben Kingsley|Ron Eldard|Frances Fisher|Kim Dickens,126,Drama,DreamWorks SKG|Cobalt Media Group|Bisgrove Entertainment,2003
11547,tt0303816,1500000,30553394,Cabin Fever,Rider Strong|Jordan Ladd|James DeBello|Cerina Vincent|Joey Kern,93,Horror,Tonic Films|Down Home Entertainment|Cabin Pictures|Black Sky Entertainment|Deer Path Films,2003
11329,tt0313542,60000000,80154140,Runaway Jury,John Cusack|Gene Hackman|Dustin Hoffman|Rachel Weisz|Bruce McGill,127,Drama|Thriller,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,2003
504,tt0340855,8000000,60378584,Monster,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Annie Corley,110,Crime|Drama,Newmarket Films,2003
10944,tt0199626,12000000,23,In the Cut,Meg Ryan|Mark Ruffalo|Jennifer Jason Leigh|Nick Damici|Heather Litteer,119,Thriller|Mystery,Pathe Productions|Red Turtle,2003
10678,tt0305669,20000000,132675402,Bringing Down The House,Steve Martin|Queen Latifah|Eugene Levy|Joan Plowright|Jean Smart,105,Comedy,Hyde Park Films|Touchstone Pictures,2003
8046,tt0299930,54000000,7266209,Gigli,Ben Affleck|Jennifer Lopez|Justin Bartha|Lainie Kazan|Lenny Venito,121,Drama,City Light Films|Revolution Studios|Casey Silver Productions,2003
16072,tt0279111,56000000,12923936,Gods and Generals,Stephen Lang|Jeff Daniels|Robert Duvall|Kevin Conway|C. Thomas Howell,214,Drama|History|War,Turner Pictures|Antietam Filmworks,2003
13537,tt0323944,6000000,2,Shattered Glass,Hayden Christensen|Peter Sarsgaard|ChloÃ« Sevigny|Rosario Dawson|Melanie Lynskey,94,Drama|History,Lions Gate Films|Cruise/Wagner Productions|Baumgarten Merims Productions,2003
10152,tt0329028,19000000,39267515,Dumb and Dumberer: When Harry Met Lloyd,Mimi Rogers|Eric Christian Olsen|Luis GuzmÃ¡n|Rachel Nichols|Eugene Levy,85,Comedy,New Line Cinema,2003
14926,tt0263757,20000000,37095657,Uptown Girls,Brittany Murphy|Dakota Fanning|Marley Shelton|Donald Faison|Jesse Spencer,92,Comedy,GreeneStreet Films|Metro-Goldwyn-Mayer (MGM),2003
1415,tt0320244,5000000,742898,Party Monster,Seth Green|Macaulay Culkin|ChloÃ« Sevigny|Diana Scarwid|Marilyn Manson,98,Comedy|Drama|Crime,ContentFilm,2003
11615,tt0289992,50000000,38955598,The Life of David Gale,Kevin Spacey|Kate Winslet|Laura Linney|Gabriel Mann|Rhona Mitra,130,Drama|Thriller|Crime,Universal Pictures|Intermedia Films|Saturn Films,2003
1807,tt0363589,3000000,10012022,Elephant,Alex Frost|Eric Deulen|John Robinson|Elias McConnell|Jordan Taylor,81,Drama|Crime,HBO Films|Fearmakers Studios,2003
11059,tt0317676,7000000,13818181,House of the Dead,Jonathan Cherry|Tyron Leitso|Clint Howard|Ona Grauer|Michael Eklund,90,Horror|Action|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Mindfire Entertainment,2003
1088,tt0298228,8000000,41400000,Whale Rider,Keisha Castle-Hughes|Rawiri Paratene|Vicky Haughton|Cliff Curtis|Grant Roa,101,Drama|Family,South Pacific Pictures,2003
2662,tt0251736,7000000,16829545,House of 1000 Corpses,Sid Haig|Bill Moseley|Sheri Moon Zombie|Karen Black|Erin Daniels,89,Horror,Universal Pictures|Spectacle Entertainment Group,2003
9582,tt0295289,20000000,17432163,A Guy Thing,Jason Lee|Julia Stiles|Selma Blair|James Brolin|Shawn Hatosy,101,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|David Ladd Films,2003
13920,tt0316465,32000000,52277485,Radio,Cuba Gooding Jr.|Ed Harris|Alfre Woodard|S. Epatha Merkerson|Debra Winger,109,Drama,Revolution Studios|Tollin/Robbins Productions,2003
237,tt0289635,6400000,2500000,Young Adam,Ewan McGregor|Tilda Swinton|Peter Mullan|Emily Mortimer|Jack McElhone,93,Drama|Thriller|Crime|Romance,Recorded Picture Company (RPC),2003
11375,tt0329717,75000000,51142659,Hollywood Homicide,Harrison Ford|Josh Hartnett|Lena Olin|Bruce Greenwood|Isaiah Washington,116,Action|Adventure|Comedy|Thriller,Columbia Pictures|Revolution Studios,2003
302,tt0324133,7800000,22441323,Swimming Pool,Charlotte Rampling|Ludivine Sagnier|Charles Dance|Jean-Marie Lamour|Marc Fayolle,102,Thriller|Crime,France 2 CinÃ©ma|Canal Plus|FidÃ©litÃ© Productions|Gimages|FOZ,2003
13370,tt0310281,6000000,18750246,A Mighty Wind,Bob Balaban|Christopher Guest|John Michael Higgins|Eugene Levy|Jane Lynch,91,Comedy|Music,Castle Rock Entertainment,2003
15708,tt0345551,850000,819939,Latter Days,Steve Sandvoss|Wes Ramsey|Jacqueline Bisset|Joseph Gordon-Levitt|Rebekah Johnson,107,Drama|Comedy|Romance,TLA Releasing,2003
2056,tt0340377,500000,8679814,The Station Agent,Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Michelle Williams|Raven Goodwin,88,Drama|Comedy,Next Wednesday Productions|SenArt Films,2003
22309,tt0191133,15000000,30238577,The Fighting Temptations,BeyoncÃ© Knowles|Cuba Gooding Jr.|Wendell Pierce|LaTanya Richardson|Faith Evans,122,Comedy|Music|Romance,Paramount Pictures,2003
16941,tt0332658,5000000,4856298,Intermission,Colin Farrell|Colm Meaney|Kelly Macdonald|Cillian Murphy|BrÃ­an F. O'Byrne,105,Romance|Action|Comedy|Crime|Mystery,UK Film Council|Portman Film|Irish Film Board|Parallel Film Productions|Brown Sauce Film Productions,2003
8696,tt0337909,10000000,96542059,Calendar Girls,Helen Mirren|Julie Walters|John Alderton|Linda Bassett|Annette Crosbie,108,Comedy,Harbour Pictures|Touchstone Pictures,2003
14527,tt0356614,8256269,460978,Foolproof,Ryan Reynolds|Kristin Booth|Joris Jarsky|David Suchet|Sean Sullivan,97,Action,Alliance Atlantis Communications|TÃ©lÃ©film Canada|The Harold Greenberg Fund|Canadian Film or Video Production Tax Credit (CPTC)|Movie Central Network,2003
